key,input,score,alea,epis
PNVNVHUZROJLTJ-INIZCTEOSA-N,COc1ccc([C@H](CN(C)C)C2(O)CCCCC2)cc1,0.15026431,0.12076584,0.006919068
UDEIJCCUYJHGMJ-UHFFFAOYSA-N,COc1ccc(S(=O)(=O)NCCSc2nnnn2-c2ccccc2)cc1OC,0.15134306,0.12074698,0.007691374
NSOSGFJJXFKRDG-DSKATIKOSA-N,O=c1[nH]cnc2c1nc(S)n2C1O[C@@H](CO)[C@H](O)[C@@H]1O,0.15821885,0.12635496,0.006830672
XPYFYVJCMDDGKF-UHFFFAOYSA-N,COC(=O)NCc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1,0.14856523,0.11899347,0.007500142
GBBWQFWDULNWTL-FMIVXFBMSA-N,N#C/C(=C\c1cccs1)C(=O)c1ccccc1,0.14889728,0.11975489,0.006972014
SIZMNWNMZZEQGT-UHFFFAOYSA-N,COc1cccc(CNC(=O)c2cc(CNCc3ccccc3)ccc2-c2cccc(CNCc3ccc(-c4ccccc4)cc3)c2)c1,0.15038605,0.12117859,0.0065915096
SWDNIGTZUQHJGU-NEPJUHHUSA-O,C[N+](C)(C)C[C@H]1C[C@H]1COC(=O)Nc1ccc(Cl)cc1,0.14434996,0.11662957,0.0068834634
WDGBMRPLOQQTOB-UHFFFAOYSA-N,Cc1noc(C)c1-c1cnc(N)c(Sc2ccc(C(=O)Nc3ccc(Cl)cc3)cc2)n1,0.14552514,0.11703126,0.007316319
KPEIMIADJYJKLL-UHFFFAOYSA-N,COCCN(C(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,0.1458096,0.11784539,0.006703787
ODINSXGBBWONEF-UHFFFAOYSA-N,COc1ccc(-c2csc(NC(=O)C3CC(=O)N(Cc4ccco4)C3)n2)cc1,0.13509391,0.11027156,0.006572014
FMYGVUPLTUXIEH-QBFSEMIESA-N,CC1CC(C)(C)N2C(=O)/C(=C3\SC(=O)NC3=O)c3cccc1c32,0.15145168,0.1218654,0.0066486737
UJYWZXXFPKUKST-UHFFFAOYSA-N,CCOc1cccc(C(=O)Nc2c(C)cc(Br)cc2C)c1,0.1505043,0.12158038,0.0062723975
KPQLWJWAGXJIST-GTJPDFRWSA-N,COC(=O)[C@](F)([C@@H]1CCc2c([nH]c3ccc(Cl)cc23)C1)S(=O)(=O)c1cccc(Cl)c1,0.14120865,0.11488749,0.0063812598
OUYKCUYBKAHHDX-UHFFFAOYSA-N,CCc1cc(-c2ccc3c(c2)CCC3=O)ccc1OC,0.13933338,0.113959536,0.0059600603
MDXDJHMIICHKBK-GFTXTJKWSA-N,COc1cc(C(CC=C(C)C)SC(=O)c2ccc(C(F)(F)F)cc2)c(OC)c2c1/C(=N/O)C=C/C2=N\O,0.15287916,0.12295587,0.006551235
AVKFJGHNZWYFBR-GQTPQPSSSA-N,CC(C)[C@H](NC(=O)[C@H](Cc1ccccc1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCC(O)CO,0.1423932,0.11384566,0.008271736
ROINLXVKCNAWIS-HTHPJJGESA-N,COC(=O)C(Cc1ccccc1)NC(=O)[C@]12CC[C@@H](C)[C@H](C)[C@H]1C1=CC[C@@H]3[C@@]4(C)Cc5cncnc5C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,0.25124127,0.17374472,0.014374349
VOVCTAUPQUZCCT-UHFFFAOYSA-N,Cc1c(C)n(CC(C)C)c2ncnc(Nc3nccs3)c12,0.24564725,0.16802292,0.017281799
IEHDJWSAXBGJIP-RYUDHWBXSA-N,CC(C)[C@H](NC(=O)[C@@H](N)Cc1ccccc1)C(=O)O,0.25256583,0.17540112,0.013375212
STHXBYBOTUFDBJ-UHFFFAOYSA-N,NC(=O)c1ccccc1OCCCNCCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12,0.25938573,0.17607853,0.016026257
CSJFIKIDEFCFSE-UHFFFAOYSA-N,CCN1C(=O)OC2(CCN(CCCC(=O)OC)CC2)C1=O,0.2527371,0.17354968,0.015311364
WTYHHLUYXYYOKH-UHFFFAOYSA-N,O=C(Cc1ccc(Cl)cc1)Nc1nc2ccccc2o1,0.2607156,0.17722596,0.015516997
DZVXRWNHDDUKKP-UHFFFAOYSA-N,CCOc1ccccc1C(=O)NCC(=O)OCC(=O)NCCc1ccc(S(N)(=O)=O)cc1,0.25544408,0.17500599,0.0151864
YUSCAAHQWLTSSG-IBGZPJMESA-N,CN(CCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O)c1ccccc1,0.24855015,0.17233154,0.014441418
CMARQECGDGAALM-SYPWZQQWSA-N,C[C@]12C=C[C@@]3(CC[C@@H]4[C@@](C)(COC(=O)C(=O)O)CCC[C@@]4(C)[C@@H]3CC1)C2,0.25896442,0.17595677,0.015945097
XSCGKIDMJUFUJZ-UHFFFAOYSA-N,COc1ccc(-c2nnc(S)n2-c2ccc(C)cc2)cc1,0.2608186,0.17877153,0.014020697
ZKDZHSAMEVMGFN-IZAXUBKRSA-N,NC[C@H]1C[C@@H](c2nc(-c3cccc(OCc4ccccc4)c3)c3c(N)nccn32)C1,0.25244597,0.17420073,0.014516238
QUHZPVGXUMNKLN-UHFFFAOYSA-N,COCCOc1ccc(-c2nc3ccc(OC(F)(F)F)cc3[nH]2)nc1,0.2464569,0.16934322,0.016372697
BZKKQQPSWQGCMH-UHFFFAOYSA-N,CCOc1ccc2[nH]nc(-c3cc(N4CCN(S(C)(=O)=O)CC4)ncn3)c2c1,0.2642503,0.17992778,0.0144942915
FQEKYKDBYAXLIL-UHFFFAOYSA-N,O=C1NCCCCC1NS(=O)(=O)c1ccccc1,0.25110087,0.17252561,0.015523593
GDFYISKVYDVGFG-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(CNc2ncc(-c3ccncc3)c(C3CC3)n2)cc1,0.25109056,0.17171504,0.016329084
CSBDJXWCRHWQMP-UHFFFAOYSA-N,COc1ccc(-c2cc(-c3cccn3C)c(C#N)c(=O)n2C=O)cc1OC,0.2620443,0.17808263,0.015294447
RUWJYZIJCACDAR-UHFFFAOYSA-N,CCC1(N2CCC(c3cc(-c4ccc(F)cc4Cl)c4c(c3)N(c3c(Cl)cccc3Cl)C(=O)NC4)CC2)CC1,0.24699153,0.17005987,0.01592683
GITDMVCYTPOEOY-IBGZPJMESA-N,COc1ccc([C@@H]2C=CCCN2S(=O)(=O)c2ccc(C)cc2)cc1,0.2614415,0.17730698,0.015782846
YHUDTIVTAMYXRA-UHFFFAOYSA-N,O=C(COc1ccc(Br)cc1)Nc1ccc(CN2CCOCC2)cc1,0.26471958,0.17807883,0.016564313
CFAJCUCOHAWNJJ-UHFFFAOYSA-N,CNc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccc(C)cc12,0.25034502,0.17114931,0.016523084
JFETVROTFMZCOR-UHFFFAOYSA-N,CCCCCCCCC(C(=O)O)C1CCCCC1,0.25911453,0.17574242,0.016231745
VJMVNQZATKXTJV-UHFFFAOYSA-N,c1coc(-c2nc(CN3CCOC(Cn4cccn4)C3)cs2)c1,0.25039214,0.16936833,0.018327577
CHWVDGYLKPLBES-UHFFFAOYSA-N,COc1ccccc1-c1ccc(C(=O)O)o1,0.25041217,0.17280446,0.014901464
HYIYBWCTLLQRLQ-NBFOIZRFSA-N,CCN1CC[C@H]2c3cc(OC(=O)NC)ccc3CC21,0.25741988,0.17655107,0.014603789
XREHYRWLXAQXTL-UHFFFAOYSA-N,CCCCCCCCCCCNC(=O)Oc1cc(O)c2c(=O)c(-c3ccc(OC)cc3)coc2c1,0.26588085,0.1828721,0.012316129
XLNVUHRIUOLYPA-KWSAYTQBSA-N,Cc1c/c(=N/CC/N=c2/cc(C)c3ccc(O)c(/N=N/C4=NCCS4)c3o2)oc2c(/N=N/C3=NCCS3)c(O)ccc12,0.26497656,0.17487122,0.01989277
HLQRUSCKAUPCMH-UHFFFAOYSA-N,CCOC(=O)C1(Cc2ccc(OC)cc2)CCN(C(=O)c2cccc3nccnc23)CC1,0.25506184,0.1748908,0.015114481
KQHIHMAVKVHVAP-UHFFFAOYSA-N,CCOC(=O)C(C)n1nc(-c2ccc(Br)cc2)ccc1=O,0.26061723,0.17544892,0.017246952
DNCFKDLZZSXXJP-UHFFFAOYSA-N,CSc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1Br,0.24831101,0.17042859,0.01622406
DAQZLXYFNHPPBP-UHFFFAOYSA-N,CCN(CC)c1ccc2cc(C(=O)NC3(C(=O)N(C)N(C)C#N)CCCCC3)c(=O)oc2c1,0.25131312,0.17159994,0.016554914
BYHFCNJOCRSEFD-UHFFFAOYSA-N,C=CCSc1nnc(NC(=S)Nc2ccc(I)cc2)s1,0.26115307,0.17872448,0.0142276855
LEPCKTURENVSIR-HMLJSJRSSA-N,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OC(=O)C(C)(C)C)[C@@H](O)[C@H]3O)c2n1,0.25713867,0.17323987,0.017778518
NBWSZUBDTQVNLG-RBBKRZOGSA-N,COc1ccc([C@@H]2Cc3cc(C(F)(F)F)ccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1,0.22247499,0.16531691,0.007662932
GINWZNNPOTUXQY-VHXPQNKSSA-N,Cc1ccc(S(=O)(=O)c2cc3ccccc3o/c2=N\c2ccc3c(c2)OCO3)cc1,0.22110574,0.16308764,0.009130352
GCBZZUUQWDUVQZ-UHFFFAOYSA-N,CN(C)C(=O)c1snnc1-c1ccccc1,0.2264851,0.16575187,0.009437744
CFMUZUVRPWGTOR-UHFFFAOYSA-N,CCCCc1nn(-c2cc(NC(=O)CC)ccc2Cl)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)c2ccccc2Cl)cc1F,0.21123177,0.15714954,0.00946334
CESDIODVYNIIPQ-UHFFFAOYSA-N,Cn1cc(C(=O)O)c(=O)c2ccc(N3CCN(c4nccs4)CC3)nc21,0.21652697,0.160226,0.009417056
YPNLWBMYQOVDOU-UHFFFAOYSA-N,Cc1cc(C)n2nc(SCC(=O)N(C)C3CCCCC3)nc2n1,0.21812555,0.16162357,0.008923243
INUNXTSAACVKJS-NRFANRHFSA-N,C[C@@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,0.22241828,0.1635218,0.009426609
KMBWACMXGIVAMT-UHFFFAOYSA-N,CC(C)OP(=O)(OC(C)C)C(O)c1cccc([N+](=O)[O-])c1,0.20837016,0.155921,0.009031028
YSSIVDQDOKWLPW-YCELRVBUSA-N,Cn1nc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cc1F,0.22751825,0.1668895,0.00886421
LLKUTDWMTVLVHZ-JCMHNJIXSA-N,Cn1/c(=N/NC(=O)c2cccc(F)c2)sc2cc(OC(F)(F)F)ccc21,0.21576276,0.16022557,0.008983643
TUEWQXNXQFRUTK-WUUMQHACSA-N,CN(C)[C@@H]1C(=O)C(C(N)=O)C(=O)[C@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,0.21991746,0.16287178,0.008681999
ZRNWTEIKIUWPFT-UHFFFAOYSA-N,COc1ccc(-c2cc(OCCCN3CCCCC3)c3c(-c4cccs4)c(N)oc3c2)cc1OC,0.21924518,0.1643846,0.0067921225
WSTUKPKFASCSPC-UHFFFAOYSA-N,CCOC(=O)C(=O)Nc1cc(C)c(Oc2ccc3[nH]cc(C(C)C)c3c2)c(Cl)c1,0.2159401,0.16143009,0.007879897
DRNVBQWMNNPEEW-UHFFFAOYSA-N,O=C(CCn1cccn1)N1CCSCC1,0.22525555,0.16450182,0.010013661
DIEZPUQWGLSRSX-UHFFFAOYSA-N,O=C1C=C(Nc2ccc(Cl)cc2)CC(c2ccco2)C1,0.21537662,0.1597782,0.009211319
WWSJJRURCYJJTP-UHFFFAOYSA-N,CC(C)(C)CC(C)(C)NC(=S)NO,0.22483142,0.16490506,0.009377155
GONUYIXKBIPRQU-UHFFFAOYSA-N,CCCCc1nc(Cl)c(CO)n1Cc1ccc(NC(=O)Cn2cccc2C(=O)OC)cc1,0.2244473,0.16448657,0.009584125
OICHSSVFKOAHEK-UHFFFAOYSA-N,Cc1cc(C(F)(F)F)nn1-c1ccc(Oc2ccc(S(=O)(=O)Nc3nccs3)cc2C#N)c(C(C)C)c1,0.20728616,0.1569911,0.007327516
UEEYQEMKIXZIGW-UHFFFAOYSA-N,O=C(NC1Cc2ccccc2C1)Oc1cccc(-c2ccccc2)c1,0.21572676,0.16156058,0.00762814
LCGMLPPGXVKXSO-UHFFFAOYSA-N,Cc1ccc(-n2c(C)cc(C(=O)CSc3nncs3)c2C)cc1,0.21864374,0.16385408,0.0069846
BESJMQDNPAGIEM-UFHCJVJASA-N,CCCCCCCC(=O)O[C@H]1[C@H]2C(=C(C)[C@@H]1OC(=O)c1cccc(C)c1)[C@@H]1OC(=O)[C@@](C)(O)[C@@]1(O)[C@@H](OC(=O)CCC)C[C@]2(C)OC(C)=O,0.21569696,0.16182868,0.0073431036
QMWTZYRYDWPKQN-UHFFFAOYSA-N,O=C(O)C(=O)CC(=O)c1cc2ccccc2n1Cc1ccccc1,0.21990284,0.16449186,0.007053736
VTSGYJHHFSZLHK-UHFFFAOYSA-N,O=C(NCC(=O)N1CC(O)CC1C(=O)N1CC(O)CC1C(=O)OCc1ccccc1)OCc1ccccc1,0.21753103,0.1606768,0.009534518
FDQZRSAVZSDOIH-UHFFFAOYSA-N,Cc1cc(C)nc(SCC(=O)Nc2cccc(COc3ccc(NS(=O)(=O)c4ccccc4)cc3)c2)n1,0.21568991,0.16056268,0.008605084
RECCLKFGDNPACP-UHFFFAOYSA-N,CC(c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1)N1CC(Oc2cccc(Cl)c2Cl)C1,0.21703038,0.1607969,0.009131336
OXYZHFWSNIKIBZ-UHFFFAOYSA-N,COc1cccc(-c2cc(C(=O)Nc3cc4ccc(OC5CCNCC5)c(C)c4oc3=O)ccc2OC)c1,0.22078514,0.16211133,0.009927724
QJVMAVUCABDIBY-UHFFFAOYSA-N,CCN(CC)Cc1coc(-c2ccc(C)cc2)n1,0.22133857,0.16352616,0.008821641
KUFFIEBVYHIWTO-UHFFFAOYSA-N,O=C(O)c1ccc(S(=O)(=O)N2CCOCC2)o1,0.22494817,0.16624689,0.008099605
HMBAGIWVHSMZGN-UHFFFAOYSA-N,CC1(C)NC(=O)N(CCc2ccccc2)C1O,0.22561632,0.16624326,0.008470373
GBECRGFASNNNDE-OLZOCXBDSA-N,CC(=O)c1cc(C(=O)N2CC[C@H]3CC[C@@H](C2)N3C)c(=O)[nH]c1C,0.21200477,0.158387,0.008671754
UJICCOKPNCAOLV-UHFFFAOYSA-N,CN(C)CCOc1cncc(N2CCCCC2)c1,0.22406682,0.16346283,0.01039805
DFIYXVFBAYHFHF-SFHVURJKSA-N,CC(C)(C)COCc1ccc2c(c1)CCn1c-2cc(OC[C@@H]2COCCO2)nc1=O,0.2233924,0.16460975,0.00887847
PCXIPRGEKJXOBL-UHFFFAOYSA-N,Cc1cccc(-c2ccn(C)c2)c1,0.11989122,0.09579025,0.009727078
YKLSTZWRVBALCY-ZTCCBMIJSA-N,C#CCOC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)[C@@](C)(CO)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,0.120712355,0.0994042,0.0067366585
YWUIURMXEQXMRN-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2CCc2ccc(CCCOCc3cccc4ccccc34)cc21,0.1167128,0.09579052,0.007300404
CNZLAHITQXPOEJ-VHTOSUDKSA-N,CC[C@H](C)Nc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H]2CCCN2)cc(S(C)(=O)=O)n1,0.112041384,0.09306671,0.0064214035
FNBYOSZOQAZRAW-KWCFWXNCSA-N,C=CC(=C)CCC1(C)C(C)CC(=O)C23C(=C[C@H](OC(=O)CCC)CC12)[C@@H](OC(C)=O)O[C@H]3OC(C)=O,0.28821728,0.1952757,0.009872382
MKIVOQUHWWFPIM-TUFYWOIXSA-N,O=C(O)CCC[C@H](O)[C@@H](/C=C\c1ccccc1OCCCCOc1ccccc1)Sc1ccc(C(=O)O)cc1,0.27797925,0.19264053,0.008066263
FYNBMTFTUIYCJV-MHPIHPPYSA-N,C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)c3nc4ccccc4s3)c2O[C@H]1CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1,0.28867802,0.19269699,0.012646036
RLNMCUAMQQOYEG-NTEUORMPSA-N,O=C(O)/C=C/c1ccc(OC(=O)CCc2ccccc2)c(OCc2ccc(Cl)cc2)c1,0.30106735,0.1989731,0.011452676
JREBGRHWCUPUKA-DSPMFFIESA-N,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(=O)N(C)Cc2ccccc2)C1=O,0.27593005,0.19161868,0.008173964
RHDPXJYWOWFLJU-UHFFFAOYSA-N,Oc1cccc(Nn2cccc2)c1,0.28715542,0.19602963,0.008667589
TWMPICDWJCTBGT-UHFFFAOYSA-N,CCn1cc(NC(=O)Nc2ccc3c(c2)OCCO3)cn1,0.2730581,0.1896511,0.008846277
GWERFVJRQFKXQG-UHFFFAOYSA-N,CCn1ncn2c(-c3ccc(F)c(-c4ccc(F)cc4C#N)c3)cnc2c1=O,0.28975487,0.19352274,0.012274241
MFIBVCBNDYGJFP-UHFFFAOYSA-N,CC(C)c1ccnc(-c2ccn3c(-c4cccc(NC(=O)NCC(F)(F)F)c4)cnc3c2)n1,0.2902406,0.19527455,0.010726462
CGXCANAUWNATLY-UHFFFAOYSA-N,Cc1ccc(OCC(=O)N(Cc2nc(-c3ccccn3)no2)C(C)C)cc1,0.27991354,0.19217476,0.009387166
GIQVCZVUJSCCTL-GDLZYMKVSA-N,O=C(N[C@H](Cc1csc2ccccc12)C(=O)N1CCC(N2CCCCC2)CC1)N1CCC2(CC1)N=C(C1CCCCC1)NC2=O,0.28726986,0.19546409,0.009281823
NISINGSLNFLSEX-UHFFFAOYSA-N,O=[N+]([O-])c1cn(-c2ccc(Br)cc2)cn1,0.27920306,0.18958184,0.011666887
MAMFAJFGPWCOHR-UHFFFAOYSA-N,CC(=O)Nc1ccc2[nH]c(=O)n(C3CCN(C(=O)c4ccccc4)CC3)c(=O)c2c1,0.28127593,0.19308423,0.00907557
LBOPEIJMGRKULM-KRCBVYEFSA-N,N[C@@H](CCC(=O)O)C(=O)NCCCCCC(=O)N[C@@H](CO)C(=O)NCCCOCCCCOCCCNC(=O)[C@H](CO)NC(=O)CCCCCNC(=O)[C@@H](N)CCC(=O)O,0.28302848,0.19384289,0.009080499
VXEAWVMTERBHFX-UHFFFAOYSA-N,CCOC(=O)ON1C(=O)c2ccccc2C1=O,0.29457077,0.1982978,0.009501017
GDEQKKBMPCAWEP-UHFFFAOYSA-N,CN(C)c1cccc2c(S(=O)(=O)NCC(=O)NCC[S+]([O-])CCl)cccc12,0.2914464,0.19605108,0.010454344
YOQPANSJZKFLMM-UHFFFAOYSA-N,O=C1NCC2(CCNCC2)c2[nH]c(-c3ccnc(-c4cc(Cl)cc(Cl)c4)n3)cc21,0.2832408,0.19141065,0.011604775
QHSWZQPEERODAN-UHFFFAOYSA-N,Cc1cccc(C)c1Oc1ccc(=O)n(Nc2ccc(C#N)cc2)n1,0.2774276,0.19113997,0.009321549
IBARSPXFLSEGBX-UHFFFAOYSA-N,Cc1cc(Oc2ncc(Cl)cc2C(F)F)ccc1-c1c(C)c(=O)[nH]c(=O)n1C,0.27811244,0.19128288,0.009483024
WEPLQYDVWAVBRX-HNNXBMFYSA-N,COc1cc2c(c(OC)c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(=O)CNC(=O)C(F)(F)F)CC2,0.28444174,0.19454204,0.008992572
ANAOXQPNAIEGRU-UHFFFAOYSA-N,CC(C)COc1ccccc1C(=O)NC(CO)C(=O)O,0.28220904,0.19332248,0.0092446115
LPZBJYHDKFTGCC-UHFFFAOYSA-N,Cc1cc(C(F)(F)F)ccc1Nc1nc(SC2CCOC2C)nc2c1CCN(c1ncccc1C(F)(F)F)CC2,0.2813081,0.1927271,0.009446755
GGANWADJYOEBIJ-ACNFANBVSA-N,CC(C)C[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)OCc1ccccc1)[C@@H](O)CC(=O)NCCc1ccc(Cl)cc1,0.27638116,0.18916291,0.010831727
VELVUGAANFPXJJ-UHFFFAOYSA-N,CCCc1nc(NCCCn2ccnc2)c2c(n1)c(C)nn2CC,0.28716996,0.19496742,0.009735995
CHRQYHKDXOIBPC-SFHVURJKSA-N,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)[C@H]1CCN(Cc2ccncc2)C1,0.29640102,0.19712666,0.011420798
PSURAFILOCZAMG-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(CNC(=O)C(F)(F)F)cc1,0.29403645,0.19605285,0.011526183
SOOXFCTWRLLDMG-UHFFFAOYSA-N,CN(C)CCC1(c2ccccc2)OC=CC1=O,0.2991389,0.20022148,0.009433327
ILSXMVZPMPPOEJ-UHFFFAOYSA-N,Cc1cc(C(=O)N2CCn3cccc3C2C)no1,0.2851056,0.19347106,0.0103493
VCJFLOUIZAJBAA-UHFFFAOYSA-N,Cc1ccc(-c2nnc(-n3nc(C)cc3C)c3ccccc23)cc1,0.28481686,0.19317439,0.01052182
FEIDHNGSKVXYBH-UHFFFAOYSA-N,CN(CC1(C)COC1)C(=O)c1cc(-c2ccn(C)n2)nc2ccccc12,0.29099914,0.19671685,0.009601815
SDUNKEQQLQDTTQ-YWEYNIOJSA-N,C[N+](C)(C)C/C=C1/COCO1,0.28236467,0.19298792,0.009646924
IZXWIWYERZDWOA-UHFFFAOYSA-N,CC(C)Cc1ccc(C(C)CO)cc1,0.30192435,0.19864707,0.012118961
VCKUAASJHBESRB-UHFFFAOYSA-N,O=C(O)c1ccc(Cc2c(C(=O)O)n(Cc3cc4c(cc3Cl)OCO4)c3ccccc3c2=O)cc1,0.30879962,0.20298442,0.01045798
SDMZOGLOLYWQGF-UHFFFAOYSA-N,CC[S+]([O-])c1nc2cccc(C(=O)OC)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0.31188446,0.20492886,0.009683712
WMCUXVITTPCZQN-OAQYLSRUSA-N,CCOc1ccc(-n2c([C@@H](C)N(Cc3cccnc3)C(=O)Cc3ccc(F)c(C(F)(F)F)c3)nc3ccccc3c2=O)cc1,0.3112342,0.20437314,0.009994326
GHYGHECQPGYGCH-UHFFFAOYSA-N,CCN(CC)C(=O)Cn1cc(S(=O)(=O)CC(=O)Nc2ccccc2C)c2ccccc21,0.3111214,0.2051991,0.009125768
FSUQKSUQIWZYJW-UHFFFAOYSA-N,CN1CCN(Nc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cccc4[nH]ccc34)cc2[N+](=O)[O-])CC1,0.30244744,0.20234439,0.0086286245
CMAWYPQHHCFAJC-UHFFFAOYSA-N,CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(=O)(=O)NC(=O)OCC(=O)O)ccc3N2)c(O)c2cccnc21,0.3105596,0.20404439,0.0100679165
YLFJWBVMZKWUSC-NXKIGICWSA-N,CN1CCN(CN2C(=O)/C(=N\NC(=O)COc3ccc(N4C(=O)C(Cl)C4c4ccccc4)c4cccnc34)c3ccccc32)CC1,0.31546256,0.20740071,0.0085452255
KMFGBQQKCSALKS-UHFFFAOYSA-N,CC(C)(C)n1ncc2c(NCc3cccc([N+](=O)[O-])c3)ncnc21,0.31137565,0.20653364,0.007887196
KLJLHGBIIGYVMV-UHFFFAOYSA-N,O=S(=O)(Nc1c(C2CCCC2)ccc2ncccc12)c1ccc(Br)cc1,0.3154404,0.20471533,0.0112223895
GWYSKADJFXQKRX-GFCCVEGCSA-N,CCCNC(=O)[C@H]1Cc2c(sc3ccccc23)CN1,0.30920777,0.20372626,0.009872015
YNYWZJHDGUKXRP-UHFFFAOYSA-N,Fc1ccc(N2CCN(C3CCC4CCCCC4C3)CC2)cc1,0.3131698,0.20559844,0.0094960425
IDJVQGABBCXBQJ-UHFFFAOYSA-N,Clc1ccc(CN2CCN(Cc3ccc(-c4ccncc4)cc3)CC2)cc1,0.325612,0.20934168,0.0102471495
HTMCBXLLCSRXLQ-GHMZBOCLSA-N,Cc1nc2cnc3[nH]ccc3c2n1[C@@H]1CCC[C@@H](O)C1,0.31534052,0.20547083,0.010429999
QJRMHUGQHIMVQS-UHFFFAOYSA-N,COc1cc2nc(C3CCC3)n(NC(=O)c3cccc(F)c3)c(=O)c2cc1OC,0.29852888,0.19942115,0.009988245
ZPTKNFQNGXAKOY-ZWKOTPCHSA-N,Cc1cccc(C(=O)N2C[C@@H]3CCN(c4cccnc4)C[C@@H]3C2)c1,0.3114064,0.20573375,0.008698713
USKWMNFMQYXZEE-UHFFFAOYSA-N,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3C)C2)cc1C,0.31067452,0.20667113,0.007484772
XPXAXOSDACKJES-SANMLTNESA-N,O=C1N[C@@](c2ccc(OCCCC(F)(F)F)cc2F)(C(F)(F)F)CC(c2ccn(CC3CCC3)n2)=C1C(=O)NS(=O)(=O)C1CC1,0.3131609,0.20516178,0.009929372
XKMULHOCWAMMBP-FQNRMIAFSA-N,COc1ccc(-c2noc(C(C)Nc3nccc(N4C(=O)OC[C@@H]4C(C)C)n3)n2)cc1,0.3083192,0.20429844,0.008960071
FNNJASPFRMWKET-SAPNQHFASA-N,CCN(CCCCCN(C(C)=O)C(=O)/C=C/c1ccc([N+](=O)[O-])cc1)Cc1ccccc1,0.3068817,0.20369054,0.009014814
KGTBRJGLKSVMHE-UHFFFAOYSA-N,O=C(OCc1cc2ccccc2[nH]c1=O)C1CCCCC1,0.3001385,0.20086844,0.0091869095
AVZYAMPJJDVPDJ-UHFFFAOYSA-N,O=C1C2=C(NC(=S)NC2c2cccc(CO)c2)c2ccccc21,0.30536076,0.20354782,0.008567746
HRCVWKBCORXYFS-URYOQJBYSA-N,OC(CNC[C@H]1CC[C@H](c2nnn3cnc4[nH]ccc4c23)CC1)C(F)(F)F,0.30403534,0.20365952,0.007938351
WEQABXWZNYHDKJ-UHFFFAOYSA-N,CCOC(=O)CCCOc1cc(C(N)=O)cc2ccccc12,0.3103973,0.20323105,0.010819767
OJUYFGQEMPENCE-DPKHZRJYSA-N,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,0.29115862,0.19720274,0.009182528
SXVBXGBNSHBDSE-IRXDYDNUSA-N,O[C@H]1CN(Cc2ccc3c(c2)OCCO3)CC[C@@]12CCCO2,0.29918203,0.20149945,0.008172715
LSFBCBMXEQIMMD-LWOKBORYSA-N,Cc1cn([C@H]2C=C[C@@H](COP3(=O)OCc4cc(C=O)cc(C(C)(C)C)c4O3)O2)c(=O)[nH]c1=O,0.31224898,0.20486587,0.009883712
